"ReefCluster","UniqueSite","Larger","Site_Lat","Site_Long","Protection","DepthCategory","CleanHabitat","CensusMethod","Total_sampling_area","Regional_population_growth","Ocean_prod","HDI","Larger_pop_size","Reef_fish_landings_per_km2","NTZarea","Geographic_Basin","Local","Atoll","Trait_diversity","Scraping_potential","MPAage","site_meanSST_anom_C","Voice_accountability","Number.of.transects","gravNP2_cluster","nearpop","neartt","gravNC2_cluster","tt_NM","pop_NM","PA_toppredators","TotalBiomass_kgha"
"RC_1",7,"Indonesia",-8.36794,116.09782,"Fished","0-4m","Crest","Standard belt transect",750,11.40116227,0.284,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.59087546047123,12.49623421,0,0.811776479085286,-0.09,3,15.54014874,15.54014874,1,164.82481,43.97056275,318674,0,20.37535355
"RC_10",103,"Indonesia",2.70468,95.75529,"Fished","0-4m","Crest","Standard belt transect",750,9.82224785,0.17,0.662,240676485,10.2749352941321,0,"Western Indo-Pacific","Indonesia",0,1.94189578064923,18.63334048,0,0.372550805409749,-0.09,3,156.2361145,624.944458,2,3.210917661,738.4564569,1750971,0,236.3060111
"RC_10",392,"Indonesia",2.70743,95.74817,"Fished","0-4m","Slope","Standard belt transect",750,9.82224785,0.17,0.662,240676485,10.2749352941321,0,"Western Indo-Pacific","Indonesia",0,2.10638509862562,99.96306013,0,0.372550805409749,-0.09,3,156.2361145,624.944458,2,3.210917661,738.4564569,1750971,0,250.4950168
"RC_100",674,"Oman",16.95395,54.76315,"Fished","4-10m","Flat","Standard belt transect",1200,28.59765456,1.893,0.797,2802768,20.7739416228926,0,"Western Indo-Pacific","Oman",0,1.80519924739232,0,0,0.480478445688883,-1.03,8,0.163567879,295.0353394,42.47056198,0.106720476208502,1555.2386691,258132,0,68.18457607
"RC_101",675,"Papua New Guinea",-4.6441,146.0701,"Fished","0-4m","Slope","Standard belt transect",900,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,2.24345864673237,48.8876771,0,0.707126140594482,0,6,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,26.85108801
"RC_101",676,"Papua New Guinea",-4.6441,146.0701,"Fished","4-10m","Slope","Standard belt transect",900,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,3.0398496558841,77.90803442,0,0.707126140594482,0,6,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,349.4105404
"RC_101",677,"Papua New Guinea",-4.64135,146.0672,"Fished","0-4m","Slope","Standard belt transect",1250,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,2.05881917292928,110.7228092,0,0.707126140594482,0,5,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,166.354291
"RC_101",678,"Papua New Guinea",-4.64135,146.0672,"Fished","4-10m","Slope","Standard belt transect",1250,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,3.62954334898525,135.2471999,0,0.707126140594482,0,5,63.854702,63.854702,1,1.78952761,123.7817459,27419,1,1779.694689
"RC_101",681,"Papua New Guinea",-4.6441,146.0701,"Restricted","0-4m","Slope","Standard belt transect",1250,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,2.79066102579619,226.7182445,0,0.707126140594482,0,5,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,423.8009853
"RC_101",682,"Papua New Guinea",-4.6441,146.0701,"Restricted","4-10m","Slope","Standard belt transect",1250,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,2.40860457919051,219.5536254,0,0.707126140594482,0,5,63.854702,63.854702,1,1.78952761,123.7817459,27419,1,1212.005907
"RC_101",729,"Papua New Guinea",-4.667733,146.058667,"Fished","4-10m","Slope","Standard belt transect",1250,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,3.77848577261915,319.8707725,0,0.707126140594482,0,5,63.854702,63.854702,1,1.78952761,123.7817459,27419,1,632.024715
"RC_101",724,"Papua New Guinea",-4.666133,146.0574,"Fished","0-4m","Flat","Standard belt transect",1250,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,1.70035628563317,228.7699919,0,0.707126140594482,0,5,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,621.1645397
"RC_101",725,"Papua New Guinea",-4.666133,146.0574,"Fished","4-10m","Flat","Standard belt transect",1250,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,3.69996255078346,214.5842409,0,0.707126140594482,0,5,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,294.9752781
"RC_101",728,"Papua New Guinea",-4.667733,146.058667,"Fished","0-4m","Slope","Standard belt transect",1250,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,2.47973828153143,314.5227207,0,0.707126140594482,0,5,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,322.5808289
"RC_101",733,"Papua New Guinea",-4.6628,146.064,"Restricted","4-10m","Flat","Standard belt transect",900,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,2.2190487334522,193.9979293,0,0.707126140594482,0,6,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,385.554448
"RC_101",730,"Papua New Guinea",-4.662883,146.065233,"Restricted","0-4m","Slope","Standard belt transect",900,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,1.83868279746513,342.7991775,0,0.707126140594482,0,6,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,885.3442558
"RC_101",731,"Papua New Guinea",-4.662883,146.065233,"Restricted","4-10m","Slope","Standard belt transect",900,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,4.38474190859096,135.903491,0,0.707126140594482,0,6,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,1261.337511
"RC_101",732,"Papua New Guinea",-4.6628,146.064,"Restricted","0-4m","Flat","Standard belt transect",900,19.7044631,0.227,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,1.83584018436491,186.5232216,0,0.707126140594482,0,6,63.854702,63.854702,1,1.78952761,123.7817459,27419,0,174.4332611
"RC_104",571,"Papua New Guinea",-1.9405,147.082167,"Fished","0-4m","Lagoon_Back reef","Standard belt transect",900,19.70480596,0.181,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,1.33315750904322,377.988263,0,0.620092550913493,0,6,6.777778391,122,4.242640495,1.261529496,67.84062043,5806,0,174.785498
"RC_104",572,"Papua New Guinea",-1.9405,147.082167,"Fished","4-10m","Lagoon_Back reef","Standard belt transect",900,19.70480596,0.181,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,2.34806540812882,39.09503433,0,0.620092550913493,0,6,6.777778391,122,4.242640495,1.261529496,67.84062043,5806,0,58.05295069
"RC_104",577,"Papua New Guinea",-1.941333,147.093333,"Restricted","0-4m","Lagoon_Back reef","Standard belt transect",1500,19.70480596,0.181,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,1.95873727747067,159.1231729,0,0.620092550913493,0,6,6.777778391,122,4.242640495,1.261529496,67.84062043,5806,0,75.94835536
"RC_104",578,"Papua New Guinea",-1.941333,147.093333,"Restricted","4-10m","Lagoon_Back reef","Standard belt transect",1500,19.70480596,0.181,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,2.29394477579176,213.4499942,0,0.620092550913493,0,6,6.777778391,122,4.242640495,1.261529496,67.84062043,5806,0,182.4979776
"RC_104",581,"Papua New Guinea",-1.9425,147.088167,"Restricted","0-4m","Lagoon_Back reef","Standard belt transect",1500,19.70480596,0.181,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,1.65121385504761,167.1269097,0,0.620092550913493,0,6,6.777778391,122,4.242640495,1.261529496,67.84062043,5806,0,85.50517057
"RC_104",582,"Papua New Guinea",-1.9425,147.088167,"Restricted","4-10m","Lagoon_Back reef","Standard belt transect",1500,19.70480596,0.181,0.494,6858945,1.62184685201074,0,"Central Indo-Pacific","Papua New Guinea",0,3.79359842516326,191.7607272,0,0.620092550913493,0,6,6.777778391,122,4.242640495,1.261529496,67.84062043,5806,0,252.7857463
"RC_108",723,"Oman",22.532633,59.750283,"Fished","4-10m","Slope","Standard belt transect",1200,31.54307054,3.082,0.797,2802768,20.7739416228926,0,"Western Indo-Pacific","Oman",0,2.08875858144666,369.1497772,0,0.645836035410563,-1.03,8,1,1,1,5.948293573,366.0437226,797000,0,1764.753319
"RC_11",105,"Indonesia",-0.00927,127.172659,"Fished","0-4m","Slope","Standard belt transect",500,0.530811459,0.21,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.08557784374616,34.37234477,0,0.676586786905924,-0.09,2,0.096005856,5.036067963,7.242640495,0.597586686,869.5956339,451893,0,221.8347469
"RC_11",510,"Indonesia",-0.016782,127.164932,"Fished","4-10m","Slope","Standard belt transect",500,0.530811459,0.21,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,3.06361639831194,106.7430364,0,0.676586786905924,-0.09,2,0.096005856,5.036067963,7.242640495,0.597586686,869.5956339,451893,0,108.0755603
"RC_11",508,"Indonesia",-0.012735,127.193873,"Fished","4-10m","Slope","Standard belt transect",750,0.530811459,0.21,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.75138853178595,74.12858148,0,0.676586786905924,-0.09,3,0.096005856,5.036067963,7.242640495,0.597586686,869.5956339,451893,0,96.89100655
"RC_11",106,"Indonesia",-0.00927,127.172659,"Fished","4-10m","Slope","Standard belt transect",500,0.530811459,0.21,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.91859325583626,25.46599875,0,0.676586786905924,-0.09,2,0.096005856,5.036067963,7.242640495,0.597586686,869.5956339,451893,0,93.52221555
"RC_11",507,"Indonesia",-0.012735,127.193873,"Fished","0-4m","Slope","Standard belt transect",750,0.530811459,0.21,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.89114249904329,111.6646413,0,0.676586786905924,-0.09,3,0.096005856,5.036067963,7.242640495,0.597586686,869.5956339,451893,0,108.0324504
"RC_11",509,"Indonesia",-0.016782,127.164932,"Fished","0-4m","Slope","Standard belt transect",500,0.530811459,0.21,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,1.95955867032782,279.0359784,0,0.676586786905924,-0.09,2,0.096005856,5.036067963,7.242640495,0.597586686,869.5956339,451893,0,118.7531104
"RC_112",611,"Oman",22.761369,59.318517,"Fished","4-10m","Slope","Standard belt transect",1200,26.80093187,2.914,0.797,2802768,20.7739416228926,0,"Western Indo-Pacific","Oman",0,1.37650855156813,207.2760139,0,0.645836035410563,-1.03,8,0.003673095,1,16.5,17.77264225,211.764502,797000,0,243.1548005
"RC_113",621,"Oman",17.472336,55.608739,"Fished","4-10m","Slope","Standard belt transect",1200,26.50129976,3.287,0.797,2802768,20.7739416228926,0,"Western Indo-Pacific","Oman",0,1.78075424739493,0,0,0.480478445688883,-1.03,8,0.091654828,1201,114.4705658,0.0745470247377013,1860.8260008,258132,0,47.529637
"RC_116",9396,"Seychelles",-10.1178265,51.1571709,"Restricted","0-4m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,2.88953304898087,101.8252521,0,0.468582312266032,0.15,3,0.007376779,1.062256217,12,0.088040972,970.5809153,82937,0,1133.415741
"RC_116",9405,"Seychelles",-10.1320201,51.1301402,"Restricted",">10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.69095206183031,4695.534442,0,0.468582312266032,0.15,3,0.007376779,1.062256217,12,0.088040972,970.5809153,82937,1,4345.994611
"RC_116",9418,"Seychelles",-10.1257295,51.1609628,"Restricted","4-10m","Lagoon_Back reef","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.18262678651759,307.0439863,0,0.468582312266032,0.15,3,0.007376779,1.062256217,12,0.088040972,970.5809153,82937,0,2486.110394
"RC_116",9416,"Seychelles",-10.1242178,51.1442945,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.86681058414712,182.5155985,0,0.468582312266032,0.15,3,0.007376779,1.062256217,12,0.088040972,970.5809153,82937,1,5307.670435
"RC_116",9422,"Seychelles",-10.1309748,51.162143,"Restricted","4-10m","Lagoon_Back reef","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.60711387824057,1205.827788,0,0.468582312266032,0.15,3,0.007376779,1.062256217,12,0.088040972,970.5809153,82937,1,1727.726993
"RC_117",9400,"Seychelles",-10.1759286,51.0271417,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.05882546084026,514.32821,0,0.468582312266032,0.15,3,0.000667747,1,38.69848633,0.093481955,941.9118677,82937,0,2062.531025
"RC_117",9397,"Seychelles",-10.1621799,51.0373468,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.36170876893933,281.352705,0,0.468582312266032,0.15,3,0.000667747,1,38.69848633,0.093481955,941.9118677,82937,1,1491.952647
"RC_118",9398,"Seychelles",-10.250578,51.0547801,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.54129225810118,192.0342991,0,0.468582312266032,0.15,3,0.001813045,1,23.48528099,0.098278341,918.6397898,82937,1,2909.475536
"RC_118",9414,"Seychelles",-10.2301701,51.0732851,"Restricted",">10m","Lagoon_Back reef","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,2.7909605216444,259.1577086,0,0.468582312266032,0.15,3,0.001813045,1,23.48528099,0.098278341,918.6397898,82937,1,2871.572781
"RC_119",9399,"Seychelles",-10.2259072,51.037683,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.09008652581857,74.53578102,0,0.468582312266032,0.15,3,0.001371742,1,27,0.097530609,922.1545084,82937,1,2444.305308
"RC_119",9415,"Seychelles",-10.2134241,51.0508477,"Restricted",">10m","Lagoon_Back reef","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.7505913367884,1038.23838,0,0.468582312266032,0.15,3,0.001371742,1,27,0.097530609,922.1545084,82937,1,5715.0425
"RC_120",9402,"Seychelles",-10.1894776,51.0209712,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.147,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.26086170133987,1098.198732,0,0.468582312266032,0.15,3,0.000741323,1,36.72792053,0.096167032,928.669227,82937,0,14745.79727
"RC_120",9401,"Seychelles",-10.2002581,51.0284038,"Restricted",">10m","Slope","Standard belt transect",300,0,0.147,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,1.62055717277684,17.92746308,0,0.468582312266032,0.15,3,0.000741323,1,36.72792053,0.096167032,928.669227,82937,1,989.9979999
"RC_121",9404,"Seychelles",-10.1565932,51.1875705,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.70495452180613,161.0722642,0,0.468582312266032,0.15,3,0.833418869,15.00153828,4.242640495,0.0898891,960.551478,82937,0,2619.775086
"RC_121",9403,"Seychelles",-10.1768214,51.1789459,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.61162589357486,225.4089958,0,0.468582312266032,0.15,3,0.833418869,15.00153828,4.242640495,0.0898891,960.551478,82937,1,3992.122629
"RC_122",9407,"Seychelles",-10.145528,51.0896058,"Restricted",">10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.02602573008272,222.2564493,0,0.468582312266032,0.15,3,0.001332502,1.581953526,34.45584488,0.091341825,952.8824305,82937,1,5017.603591
"RC_122",9406,"Seychelles",-10.1471247,51.0692587,"Restricted",">10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.62749127026974,188.4711481,0,0.468582312266032,0.15,3,0.001332502,1.581953526,34.45584488,0.091341825,952.8824305,82937,1,941.5257541
"RC_123",9408,"Seychelles",-10.2126106,51.1608602,"Restricted",">10m","Slope","Standard belt transect",200,0,0.145,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.6553690098966,134.111077,0,0.468582312266032,0.15,2,0.030157814,1.581953526,7.242640495,0.094097994,938.823556,82937,0,320.3708863
"RC_124",9412,"Seychelles",-10.2250235,51.1073235,"Restricted",">10m","Lagoon_Back reef","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.1607205660023,448.2221344,0,0.468582312266032,0.15,3,0.027777778,1,6,0.095716349,930.8529932,82937,1,881.2879674
"RC_124",9410,"Seychelles",-10.2091162,51.1270945,"Restricted","4-10m","Lagoon_Back reef","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,2.75845899230757,422.2131474,0,0.468582312266032,0.15,3,0.027777778,1,6,0.095716349,930.8529932,82937,1,1343.547976
"RC_124",9409,"Seychelles",-10.2337896,51.1267482,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.146,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,1.80513706183402,16.4458125,0,0.468582312266032,0.15,3,0.027777778,1,6,0.095716349,930.8529932,82937,0,456.6512911
"RC_125",9411,"Seychelles",-10.2540954,51.0972794,"Restricted",">10m","Slope","Standard belt transect",300,0,0.145,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,2.29165191137433,85.565625,0,0.468582312266032,0.15,3,0.003472223,1,16.97056198,0.098766296,916.3677118,82937,1,1177.614879
"RC_126",9413,"Seychelles",-10.1825559,51.1413353,"Restricted",">10m","Lagoon_Back reef","Standard belt transect",300,0,0.147,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.48552525916764,984.1111468,0,0.468582312266032,0.15,3,0.059294233,7.821601868,11.48528099,0.091399658,952.5809153,82937,1,2527.470884
"RC_126",9417,"Seychelles",-10.1584559,51.1536578,"Restricted",">10m","Lagoon_Back reef","Standard belt transect",300,0,0.147,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.8006367105319,298.846803,0,0.468582312266032,0.15,3,0.059294233,7.821601868,11.48528099,0.091399658,952.5809153,82937,0,879.3763099
"RC_127",9419,"Seychelles",-10.1699578,51.1162883,"Restricted","4-10m","Lagoon_Back reef","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,2.68927134648005,184.9188996,0,0.468582312266032,0.15,3,0.001813045,1,23.48528099,0.090396289,957.8529932,82937,1,674.4817049
"RC_127",9420,"Seychelles",-10.1375088,51.108837,"Restricted",">10m","Slope","Standard belt transect",200,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.34562525382783,488.9335444,0,0.468582312266032,0.15,2,0.001813045,1,23.48528099,0.090396289,957.8529932,82937,1,2781.549046
"RC_127",9421,"Seychelles",-10.1364937,51.1150165,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.26519040704848,320.0825973,0,0.468582312266032,0.15,3,0.001813045,1,23.48528099,0.090396289,957.8529932,82937,1,1003.3188
"RC_128",9423,"Seychelles",-10.1212089,51.1917305,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,3.55147874414382,138.8873906,0,0.468582312266032,0.15,3,0.118028469,1.062256217,3,0.086612578,978.551478,82937,0,2459.749278
"RC_128",9424,"Seychelles",-10.1366372,51.1942955,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.67844144350821,350.9804288,0,0.468582312266032,0.15,3,0.118028469,1.062256217,3,0.086612578,978.551478,82937,0,2083.857247
"RC_128",9425,"Seychelles",-10.1043929,51.1798093,"Restricted","4-10m","Slope","Standard belt transect",300,0,0.148,0.744,89770,1.61506133589101,0,"Western Indo-Pacific","Farquhar",1,4.66356829288531,113.1476929,0,0.468582312266032,0.15,3,0.118028469,1.062256217,3,0.086612578,978.551478,82937,1,2572.597086
"RC_129",734,"Netherlands Antilles",12.032084,-68.259824,"Restricted","4-10m","Slope","Standard belt transect",500,5.936093326,0.224,0.911,227049,0.161744796013712,0,"Tropical Atlantic","Bonaire",0,2.02197784407828,184.0657759,0,1.1084459622701,0.37,1,0.014718626,1,8.242640495,4.289934692,170.6984848,125000,0,318.1905024
"RC_129",737,"Netherlands Antilles",12.026236,-68.252486,"Restricted",">10m","Slope","Standard belt transect",500,5.936093326,0.224,0.911,227049,0.161744796013712,0,"Tropical Atlantic","Bonaire",0,2.35773695634784,146.3944127,0,1.1084459622701,0.37,1,0.014718626,1,8.242640495,4.289934692,170.6984848,125000,1,974.343497
"RC_129",738,"Netherlands Antilles",12.034012,-68.262904,"Restricted","4-10m","Slope","Standard belt transect",500,5.936093326,0.224,0.911,227049,0.161744796013712,0,"Tropical Atlantic","Bonaire",0,2.39598498221448,224.0815396,0,1.1084459622701,0.37,1,0.014718626,1,8.242640495,4.289934692,170.6984848,125000,0,372.8700943
"RC_13",107,"Indonesia",-1.203033333,129.6543833,"Restricted","4-10m","Slope","Standard belt transect",750,24.37814037,0.354,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,4.05807392645209,258.2396417,0,0.666321754455566,-0.09,3,0.014100974,12.47407055,29.74264145,0.343092969,1018.058008,355596,1,980.7041095
"RC_13",557,"Indonesia",-1.202916667,129.6473167,"Restricted","4-10m","Slope","Standard belt transect",750,24.37814037,0.354,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,1.55062864531987,229.6577432,0,0.666321754455566,-0.09,3,0.014100974,12.47407055,29.74264145,0.343092969,1018.058008,355596,0,3171.27029
"RC_13",108,"Indonesia",-1.226133333,129.6499833,"Restricted","4-10m","Slope","Standard belt transect",750,24.37814037,0.354,0.662,240676485,10.2749352941321,0,"Central Indo-Pacific","Indonesia",0,2.59276068376411,228.3124196,0,0.666321754455566,-0.09,3,0.014100974,12.47407055,29.74264145,0.343092969,1018.058008,355596,0,274.2566528
"RC_131",766,"Brazil",-17.66486,-38.99882,"Restricted","4-10m","Slope","Standard belt transect",500,15.46924968,0.225,0.724,195210154,7.55347777300325,0,"Tropical Atlantic","Brazil",0,2.00825162046342,37.3780119,0,0.271984100341797,0.53,1,0.000235035,1,65.22792053,1.009518155,556.5142853,312656,0,204.6318539
"RC_131",767,"Brazil",-17.66486,-38.99882,"Restricted","4-10m","Slope","Standard belt transect",500,15.46924968,0.225,0.724,195210154,7.55347777300325,0,"Tropical Atlantic","Brazil",0,1.48429364971629,11.95181078,0,0.271984100341797,0.53,1,0.000235035,1,65.22792053,1.009518155,556.5142853,312656,0,454.453009
"RC_131",768,"Brazil",-17.666638,-38.997194,"Restricted","4-10m","Slope","Standard belt transect",500,15.46924968,0.225,0.724,195210154,7.55347777300325,0,"Tropical Atlantic","Brazil",0,1.96966805649785,42.41549958,0,0.271984100341797,0.53,1,0.000235035,1,65.22792053,1.009518155,556.5142853,312656,0,490.8706117
"RC_131",769,"Brazil",-17.666638,-38.997194,"Restricted","4-10m","Slope","Standard belt transect",500,15.46924968,0.225,0.724,195210154,7.55347777300325,0,"Tropical Atlantic","Brazil",0,1.47601291892836,63.01938542,0,0.271984100341797,0.53,1,0.000235035,1,65.22792053,1.009518155,556.5142853,312656,0,468.3082039
"RC_138",806,"Panama",9.55746,-78.95041,"Fished","0-4m","Lagoon_Back reef","Standard belt transect",500,11.87211264,0.374,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,1.65242816331916,297.6882397,0,0.480159441630046,0.55,1,0.005735891,2.011778116,18.72792244,0.013982712,26.74264069,10,0,282.3428862
"RC_138",807,"Panama",9.55746,-78.95041,"Fished","4-10m","Lagoon_Back reef","Standard belt transect",500,11.87211264,0.374,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,1.64580544790327,170.5906334,0,0.480159441630046,0.55,1,0.005735891,2.011778116,18.72792244,0.013982712,26.74264069,10,0,153.5278369
"RC_138",808,"Panama",9.55877,-78.95136,"Fished","0-4m","Lagoon_Back reef","Standard belt transect",500,11.87211264,0.374,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,1.87708500020841,122.3814386,0,0.480159441630046,0.55,1,0.005735891,2.011778116,18.72792244,0.013982712,26.74264069,10,0,427.4173723
"RC_138",809,"Panama",9.55877,-78.95136,"Fished","0-4m","Lagoon_Back reef","Standard belt transect",500,11.87211264,0.374,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,1.86659204943981,190.5909421,0,0.480159441630046,0.55,1,0.005735891,2.011778116,18.72792244,0.013982712,26.74264069,10,0,281.4528802
"RC_138",810,"Panama",9.55787,-78.95204,"Fished","0-4m","Lagoon_Back reef","Standard belt transect",500,11.87211264,0.374,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,2.03956813680535,229.240746,0,0.480159441630046,0.55,1,0.005735891,2.011778116,18.72792244,0.013982712,26.74264069,10,0,366.6685621
"RC_139",811,"Panama",9.58772,-78.88924,"Fished","4-10m","Slope","Standard belt transect",500,11.74632744,0.34,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,1.76940342592235,132.8999699,0,0.480159441630046,0.55,1,0.001006919,2.011778116,44.69848633,0.003598829,52.71320344,10,0,140.5375097
"RC_139",812,"Panama",9.58772,-78.88924,"Fished","4-10m","Slope","Standard belt transect",500,11.74632744,0.34,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,1.34787177753431,148.3777329,0,0.480159441630046,0.55,1,0.001006919,2.011778116,44.69848633,0.003598829,52.71320344,10,0,257.870667
"RC_139",813,"Panama",9.58772,-78.88924,"Fished","4-10m","Slope","Standard belt transect",500,11.74632744,0.34,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,1.43377060254107,260.7984958,0,0.480159441630046,0.55,1,0.001006919,2.011778116,44.69848633,0.003598829,52.71320344,10,0,420.2186703
"RC_139",814,"Panama",9.58772,-78.88924,"Fished",">10m","Slope","Standard belt transect",500,11.74632744,0.34,0.758,3678128,7.6687484314159,0,"Tropical Atlantic","Panama",0,1.62961851157157,166.9348908,0,0.480159441630046,0.55,1,0.001006919,2.011778116,44.69848633,0.003598829,52.71320344,10,0,211.1042635
